credit.policy,credit.policy,days.with.cr.line,days.with.cr.line,delinq.2yrs,delinq.2yrs,dti,dti,fico,fico,inq.last.6mths,inq.last.6mths,installment,installment,int.rate,log.annual.inc,log.annual.inc,not.fully.paid,not.fully.paid,pub.rec,pub.rec,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,revol.bal,revol.bal,revol.util,revol.util
1,1,5309.041667,5309.041667,0,0,23.77,23.77,717,717,0,0,226.7,226.7,0.1025,10.73639668,10.73639668,0,0,0,0,0,1,0,0,0,0,14685,14685,89.8,89.8
1,1,7680.0,7680.0,0,0,17.88,17.88,737,737,1,1,818.38,818.38,0.1099,10.79957558,10.79957558,0,0,0,0,0,0,0,0,0,1,5947,5947,14.0,14.0
1,1,3810.041667,3810.041667,0,0,0.64,0.64,677,677,0,0,435.36,435.36,0.1533,11.22524339,11.22524339,0,0,0,0,0,1,0,0,0,0,1161,1161,23.7,23.7
1,1,2280.0,2280.0,0,0,17.13,17.13,697,697,1,1,279.75,279.75,0.1136,10.69194491,10.69194491,0,0,0,0,0,0,0,0,0,0,12430,12430,46.6,46.6
1,1,7050.041667,7050.041667,0,0,12.48,12.48,682,682,1,1,342.85,342.85,0.1422,10.71441777,10.71441777,0,0,0,0,0,1,0,0,0,0,4719,4719,77.4,77.4
1,1,4021.0,4021.0,0,0,3.98,3.98,707,707,3,3,866.16,866.16,0.1496,11.41861479,11.41861479,0,0,0,0,0,0,0,0,0,0,12797,12797,30.2,30.2
1,1,2610.0,2610.0,0,0,5.4,5.4,752,752,0,0,311.1,311.1,0.0751,10.30895266,10.30895266,0,0,0,0,0,0,0,0,0,0,5270,5270,24.3,24.3
1,1,3871.041667,3871.041667,0,0,20.04,20.04,737,737,0,0,450.95,450.95,0.0988,10.51867319,10.51867319,0,0,0,0,1,0,0,0,0,0,15460,15460,60.6,60.6
1,1,4113.0,4113.0,0,0,19.72,19.72,762,762,3,3,406.65,406.65,0.0788,11.16194854,11.16194854,0,0,0,0,0,1,0,0,0,0,9368,9368,30.2,30.2
1,1,1230.041667,1230.041667,0,0,1.79,1.79,682,682,0,0,138.59,138.59,0.1496,10.71441777,10.71441777,0,0,0,0,0,0,0,0,0,0,1298,1298,81.1,81.1
1,1,1830.0,1830.0,0,0,10.36,10.36,662,662,1,1,175.06,175.06,0.157,9.998797732,9.998797732,0,0,0,0,0,0,0,0,0,0,2176,2176,53.1,53.1
1,1,2614.0,2614.0,0,0,15.45,15.45,662,662,2,2,221.74,221.74,0.1496,11.1844214,11.1844214,0,0,0,0,0,0,0,0,0,0,9317,9317,61.7,61.7
1,1,3060.041667,3060.041667,0,0,3.52,3.52,752,752,3,3,242.89,242.89,0.1025,11.01862914,11.01862914,0,0,0,0,0,0,0,0,0,1,639,639,2.7,2.7
1,1,10020.04167,10020.04167,0,0,10.18,10.18,752,752,1,1,30.77,30.77,0.0676,11.00209984,11.00209984,0,0,0,0,0,0,0,1,0,0,17028,17028,11.7,11.7
1,1,2760.041667,2760.041667,0,0,21.23,21.23,687,687,0,0,209.79,209.79,0.1273,10.04324949,10.04324949,0,0,0,0,0,1,0,0,0,0,6867,6867,41.6,41.6
1,1,5160.0,5160.0,0,0,12.75,12.75,737,737,0,0,155.55,155.55,0.0751,11.04132055,11.04132055,0,0,0,0,1,0,0,0,0,0,11757,11757,42.6,42.6
1,1,3750.0,3750.0,0,0,14.19,14.19,677,677,2,2,169.63,169.63,0.1348,10.71441777,10.71441777,0,0,0,0,0,0,0,0,0,1,3379,3379,31.0,31.0
1,1,7320.0,7320.0,0,0,15.02,15.02,672,672,3,3,503.05,503.05,0.1756,11.54790643,11.54790643,0,0,0,0,0,1,0,0,0,0,15899,15899,16.6,16.6
1,1,5910.0,5910.0,0,0,14.32,14.32,707,707,1,1,182.34,182.34,0.1062,11.22524339,11.22524339,0,0,0,0,0,0,1,0,0,0,15055,15055,88.0,88.0
1,1,4500.041667,4500.041667,0,0,24.5,24.5,717,717,0,0,161.06,161.06,0.0988,10.55581274,10.55581274,0,0,0,0,0,0,0,0,0,0,14438,14438,62.2,62.2
1,1,1260.041667,1260.041667,0,0,11.41,11.41,742,742,0,0,503.5,503.5,0.1273,10.62132735,10.62132735,0,0,0,0,0,0,0,0,0,0,2246,2246,16.9,16.9
1,1,4500.041667,4500.041667,0,0,15.65,15.65,677,677,2,2,205.71,205.71,0.1422,10.858999,10.858999,0,0,0,0,0,1,0,0,0,0,13800,13800,93.2,93.2
1,1,7770.0,7770.0,0,0,14.01,14.01,687,687,2,2,545.67,545.67,0.1385,11.65268741,11.65268741,0,0,0,0,0,1,0,0,0,0,7915,7915,38.4,38.4
1,1,3509.958333,3509.958333,0,0,2.55,2.55,667,667,0,0,70.32,70.32,0.16,10.08580911,10.08580911,1,1,0,0,0,0,0,0,0,0,0,0,63.0,63.0
1,1,2820.041667,2820.041667,0,0,9.12,9.12,667,667,1,1,139.32,139.32,0.1533,10.46310334,10.46310334,1,1,0,0,0,1,0,0,0,0,2653,2653,49.1,49.1
0,0,3780.041667,3780.041667,0,0,19.34,19.34,682,682,5,5,787.53,787.53,0.16,11.26446411,11.26446411,0,0,1,1,0,1,0,0,0,0,15897,15897,66.0,66.0
0,0,4080.0,4080.0,0,0,4.0,4.0,742,742,6,6,136.45,136.45,0.0807,11.69524702,11.69524702,0,0,0,0,0,0,0,0,0,0,0,0,22.1,22.1
0,0,1139.0,1139.0,0,0,10.0,10.0,712,712,4,4,208.66,208.66,0.0964,9.903487553,9.903487553,1,1,0,0,0,0,0,0,0,0,0,0,10.7,10.7
0,0,6750.041667,6750.041667,0,0,1.0,1.0,802,802,5,5,155.38,155.38,0.0743,11.65442503,11.65442503,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0
0,0,4169.958333,4169.958333,0,0,12.9,12.9,697,697,4,4,195.28,195.28,0.1059,9.903487553,9.903487553,0,0,0,0,0,1,0,0,0,0,13660,13660,66.0,66.0
0,0,6388.958333,6388.958333,0,0,10.42,10.42,687,687,14,14,265.17,265.17,0.1186,11.05089001,11.05089001,1,1,1,1,0,1,0,0,0,0,7406,7406,58.8,58.8
0,0,2429.958333,2429.958333,4,4,5.21,5.21,652,652,2,2,33.45,33.45,0.1249,10.37349118,10.37349118,0,0,0,0,1,0,0,0,0,0,1636,1636,16.7,16.7
0,0,1022.0,1022.0,0,0,14.76,14.76,667,667,0,0,116.54,116.54,0.1217,9.210340372,9.210340372,0,0,0,0,1,0,0,0,0,0,4784,4784,95.7,95.7
0,0,5668.958333,5668.958333,1,1,19.3,19.3,667,667,4,4,102.17,102.17,0.1375,9.392661929,9.392661929,1,1,0,0,0,1,0,0,0,0,2545,2545,14.4,14.4
0,0,1548.0,1548.0,0,0,2.2,2.2,657,657,0,0,443.81,443.81,0.1501,9.798127037,9.798127037,0,0,0,0,0,0,1,0,0,0,668,668,66.8,66.8
0,0,2940.0,2940.0,0,0,14.25,14.25,667,667,8,8,100.35,100.35,0.1249,11.08214255,11.08214255,0,0,0,0,1,0,0,0,0,0,8143,8143,60.3,60.3
0,0,3972.0,3972.0,1,1,2.38,2.38,642,642,0,0,102.17,102.17,0.1375,8.862483576,8.862483576,0,0,0,0,0,0,1,0,0,0,469,469,93.8,93.8
0,0,7979.958333,7979.958333,1,1,25.77,25.77,662,662,0,0,158.77,158.77,0.1786,11.73606902,11.73606902,0,0,1,1,0,1,0,0,0,0,68438,68438,96.2,96.2
0,0,3450.0,3450.0,0,0,9.98,9.98,642,642,0,0,290.97,290.97,0.1754,10.89673933,10.89673933,1,1,0,0,0,0,0,0,0,1,18865,18865,60.8,60.8
0,0,708.9583333,708.9583333,0,0,3.27,3.27,667,667,1,1,299.67,299.67,0.1217,9.998797732,9.998797732,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
0,0,11430.0,11430.0,0,0,15.13,15.13,702,702,4,4,836.23,836.23,0.1249,11.31447453,11.31447453,1,1,0,0,0,0,0,0,0,1,43302,43302,53.8,53.8
0,0,3268.958333,3268.958333,0,0,13.36,13.36,717,717,0,0,287.59,287.59,0.0933,9.61580548,9.61580548,1,1,0,0,0,0,0,0,0,0,2588,2588,103.5,103.5
0,0,344.9583333,344.9583333,0,0,0.26,0.26,687,687,0,0,162.0,162.0,0.1028,11.15625052,11.15625052,0,0,0,0,0,1,0,0,0,0,1169,1169,48.7,48.7
0,0,4349.958333,4349.958333,0,0,20.68,20.68,682,682,4,4,468.29,468.29,0.1249,11.21182037,11.21182037,0,0,1,1,1,0,0,0,0,0,8009,8009,74.2,74.2
0,0,1590.0,1590.0,1,1,0.4,0.4,672,672,7,7,82.11,82.11,0.1122,10.30895266,10.30895266,0,0,0,0,0,0,1,0,0,0,174,174,9.2,9.2
0,0,1708.958333,1708.958333,0,0,13.51,13.51,642,642,8,8,136.0,136.0,0.1407,10.73639668,10.73639668,0,0,0,0,0,1,0,0,0,0,4033,4033,53.1,53.1
0,0,5774.0,5774.0,0,0,20.2,20.2,687,687,4,4,855.3,855.3,0.1407,12.04355372,12.04355372,0,0,0,0,0,0,0,0,0,1,216959,216959,45.4,45.4
0,0,6390.041667,6390.041667,0,0,19.02,19.02,667,667,5,5,882.39,882.39,0.1628,11.69524702,11.69524702,1,1,0,0,0,1,0,0,0,0,121719,121719,60.0,60.0
0,0,630.0,630.0,0,0,4.19,4.19,682,682,1,1,326.97,326.97,0.1091,10.66895539,10.66895539,1,1,0,0,0,0,1,0,0,0,58,58,7.2,7.2
0,0,1140.041667,1140.041667,0,0,18.32,18.32,647,647,0,0,227.66,227.66,0.1438,10.71441777,10.71441777,0,0,0,0,0,0,0,0,0,0,6367,6367,80.6,80.6
0,0,7589.0,7589.0,0,0,4.64,4.64,657,657,2,2,520.06,520.06,0.1501,10.50506754,10.50506754,0,0,0,0,0,0,0,0,0,1,4727,4727,89.2,89.2
0,0,2729.041667,2729.041667,0,0,10.22,10.22,687,687,4,4,325.45,325.45,0.1059,10.1266311,10.1266311,0,0,0,0,0,1,0,0,0,0,6552,6552,95.0,95.0
0,0,300.0,300.0,0,0,0.0,0.0,757,757,0,0,93.23,93.23,0.0743,9.574983486,9.574983486,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0,0,930.0416667,930.0416667,0,0,4.54,4.54,667,667,0,0,198.89,198.89,0.1186,10.51867319,10.51867319,0,0,0,0,0,0,0,0,0,0,6232,6232,60.5,60.5
0,0,5880.0,5880.0,0,0,21.34,21.34,642,642,24,24,46.39,46.39,0.1438,11.00209984,11.00209984,0,0,0,0,0,0,0,0,0,0,25254,25254,53.1,53.1
0,0,360.0,360.0,0,0,0.92,0.92,692,692,0,0,31.96,31.96,0.0933,9.878169745,9.878169745,0,0,0,0,0,0,1,0,0,0,362,362,25.9,25.9
0,0,4079.041667,4079.041667,0,0,28.43,28.43,697,697,3,3,277.37,277.37,0.1501,10.91508846,10.91508846,0,0,0,0,0,1,0,0,0,0,38057,38057,96.8,96.8
0,0,1199.041667,1199.041667,0,0,17.1,17.1,632,632,0,0,106.35,106.35,0.1659,9.392661929,9.392661929,1,1,0,0,0,0,0,0,0,0,7587,7587,97.3,97.3
0,0,3270.0,3270.0,0,0,12.76,12.76,657,657,1,1,495.79,495.79,0.1501,10.30895266,10.30895266,1,1,0,0,0,0,1,0,0,0,5830,5830,64.1,64.1
0,0,4950.041667,4950.041667,0,0,15.72,15.72,712,712,4,4,240.74,240.74,0.0964,11.1844214,11.1844214,1,1,0,0,0,0,0,0,0,1,3943,3943,43.8,43.8
0,0,570.0416667,570.0416667,0,0,0.6,0.6,727,727,0,0,316.61,316.61,0.087,10.49127422,10.49127422,0,0,0,0,0,0,0,0,0,1,596,596,29.8,29.8
0,0,2977.0,2977.0,0,0,0.67,0.67,702,702,6,6,160.94,160.94,0.0983,10.71441777,10.71441777,0,0,0,0,0,0,0,0,0,0,339,339,11.7,11.7
0,0,4109.041667,4109.041667,0,0,13.55,13.55,687,687,0,0,163.18,163.18,0.1078,10.18111929,10.18111929,0,0,0,0,0,0,0,0,1,0,40091,40091,33.2,33.2
0,0,4440.0,4440.0,0,0,22.25,22.25,647,647,6,6,286.73,286.73,0.1583,10.51867319,10.51867319,0,0,1,1,0,1,0,0,0,0,276,276,92.0,92.0
0,0,6600.0,6600.0,0,0,21.03,21.03,662,662,13,13,163.17,163.17,0.1362,11.00209984,11.00209984,0,0,1,1,0,1,0,0,0,0,16140,16140,81.8,81.8
0,0,3390.041667,3390.041667,0,0,20.2,20.2,657,657,0,0,450.96,450.96,0.1615,10.89673933,10.89673933,0,0,0,0,0,1,0,0,0,0,18511,18511,72.6,72.6
0,0,5160.0,5160.0,1,1,19.33,19.33,647,647,3,3,682.76,682.76,0.1804,11.69524702,11.69524702,1,1,0,0,0,0,0,0,0,1,5094,5094,71.7,71.7
0,0,6480.041667,6480.041667,1,1,28.16,28.16,672,672,4,4,106.16,106.16,0.1646,11.00209984,11.00209984,0,0,0,0,0,0,0,0,0,0,7846,7846,25.8,25.8
0,0,6900.0,6900.0,0,0,14.58,14.58,737,737,1,1,372.44,372.44,0.0951,9.903487553,9.903487553,1,1,0,0,0,1,0,0,0,0,20245,20245,50.1,50.1
0,0,1471.0,1471.0,0,0,29.07,29.07,687,687,1,1,233.41,233.41,0.1615,10.39476332,10.39476332,0,0,0,0,0,1,0,0,0,0,10503,10503,51.7,51.7
0,0,930.0416667,930.0416667,0,0,5.14,5.14,752,752,0,0,49.72,49.72,0.0743,8.160518247,8.160518247,0,0,0,0,0,0,0,0,0,0,506,506,5.9,5.9
0,0,1380.041667,1380.041667,0,0,4.34,4.34,642,642,8,8,312.01,312.01,0.152,10.16585182,10.16585182,0,0,0,0,0,1,0,0,0,0,6345,6345,77.4,77.4
0,0,11820.04167,11820.04167,0,0,23.21,23.21,677,677,5,5,239.01,239.01,0.1393,11.15625052,11.15625052,0,0,0,0,1,0,0,0,0,0,59023,59023,79.5,79.5
0,0,6360.041667,6360.041667,2,2,20.96,20.96,657,657,3,3,532.64,532.64,0.1804,11.31447453,11.31447453,0,0,0,0,0,1,0,0,0,0,24391,24391,98.4,98.4
0,0,3900.041667,3900.041667,1,1,27.2,27.2,677,677,2,2,261.87,261.87,0.1551,11.22524339,11.22524339,0,0,1,1,0,1,0,0,0,0,14273,14273,50.1,50.1
0,0,7621.0,7621.0,0,0,24.79,24.79,662,662,4,4,138.31,138.31,0.1482,11.51292546,11.51292546,0,0,0,0,1,0,0,0,0,0,41190,41190,75.2,75.2
0,0,3720.0,3720.0,0,0,18.37,18.37,657,657,2,2,71.65,71.65,0.1387,10.38899537,10.38899537,0,0,0,0,0,1,0,0,0,0,1935,1935,77.4,77.4
0,0,1889.0,1889.0,0,0,7.98,7.98,647,647,6,6,81.51,81.51,0.1355,10.19913779,10.19913779,0,0,0,0,0,1,0,0,0,0,182,182,60.7,60.7
0,0,3001.0,3001.0,0,0,15.99,15.99,642,642,5,5,260.47,260.47,0.1513,11.15625052,11.15625052,0,0,0,0,1,0,0,0,0,0,26933,26933,65.2,65.2
0,0,6242.0,6242.0,0,0,15.97,15.97,647,647,2,2,650.48,650.48,0.1797,11.22524339,11.22524339,0,0,0,0,0,0,0,0,0,0,64851,64851,78.4,78.4
0,0,3449.041667,3449.041667,0,0,7.86,7.86,657,657,1,1,525.58,525.58,0.1576,10.6454249,10.6454249,0,0,0,0,0,1,0,0,0,0,7827,7827,59.7,59.7
0,0,5040.041667,5040.041667,0,0,16.64,16.64,672,672,4,4,52.89,52.89,0.1166,11.3955486,11.3955486,0,0,0,0,0,0,0,0,0,0,59672,59672,40.9,40.9
0,0,5340.041667,5340.041667,0,0,18.06,18.06,657,657,8,8,67.92,67.92,0.1355,10.6454249,10.6454249,0,0,0,0,0,0,0,0,0,1,5594,5594,25.3,25.3
0,0,2430.041667,2430.041667,0,0,25.55,25.55,677,677,5,5,409.16,409.16,0.1608,10.858999,10.858999,1,1,0,0,0,0,0,0,0,0,6473,6473,39.7,39.7
0,0,5039.041667,5039.041667,0,0,20.09,20.09,737,737,0,0,324.51,324.51,0.1039,10.81977828,10.81977828,0,0,0,0,0,0,0,0,0,1,117814,117814,49.4,49.4
0,0,5760.041667,5760.041667,0,0,29.7,29.7,662,662,8,8,451.19,451.19,0.1861,11.52386541,11.52386541,0,0,0,0,0,1,0,0,0,0,35447,35447,96.9,96.9
0,0,1950.041667,1950.041667,0,0,18.8,18.8,647,647,2,2,244.21,244.21,0.1545,10.30895266,10.30895266,0,0,0,0,0,1,0,0,0,0,4587,4587,41.0,41.0
0,0,3960.041667,3960.041667,1,1,19.54,19.54,667,667,5,5,169.05,169.05,0.1324,10.23995979,10.23995979,1,1,0,0,0,0,0,0,0,0,13542,13542,56.4,56.4
0,0,960.0416667,960.0416667,0,0,6.46,6.46,667,667,1,1,184.29,184.29,0.1261,10.16585182,10.16585182,0,0,0,0,1,0,0,0,0,0,5153,5153,65.2,65.2
0,0,1259.041667,1259.041667,0,0,15.88,15.88,687,687,5,5,670.13,670.13,0.1261,11.58058411,11.58058411,0,0,0,0,0,0,1,0,0,0,12154,12154,29.4,29.4
0,0,2490.041667,2490.041667,1,1,14.36,14.36,647,647,6,6,390.73,390.73,0.1545,11.03495418,11.03495418,0,0,0,0,0,1,0,0,0,0,7897,7897,28.7,28.7
0,0,1289.041667,1289.041667,1,1,21.04,21.04,647,647,5,5,124.16,124.16,0.1513,9.975808214,9.975808214,0,0,0,0,1,0,0,0,0,0,2140,2140,28.6,28.6
0,0,450.0,450.0,0,0,2.22,2.22,662,662,0,0,201.04,201.04,0.1261,10.65112292,10.65112292,1,1,0,0,0,0,0,0,0,0,689,689,68.9,68.9
0,0,780.0,780.0,0,0,14.09,14.09,697,697,0,0,229.28,229.28,0.1103,10.30895266,10.30895266,0,0,0,0,0,0,0,0,0,0,1819,1819,26.0,26.0
0,0,2460.041667,2460.041667,0,0,18.89,18.89,652,652,7,7,759.27,759.27,0.1861,11.51292546,11.51292546,0,0,0,0,1,0,0,0,0,0,66900,66900,94.0,94.0
0,0,1620.0,1620.0,0,0,13.18,13.18,712,712,4,4,425.79,425.79,0.1103,11.00209984,11.00209984,0,0,0,0,0,1,0,0,0,0,9664,9664,63.2,63.2
0,0,3990.0,3990.0,0,0,24.08,24.08,662,662,0,0,138.05,138.05,0.1513,10.27505111,10.27505111,0,0,0,0,1,0,0,0,0,0,5729,5729,100.5,100.5
0,0,4079.958333,4079.958333,0,0,12.91,12.91,667,667,15,15,485.63,485.63,0.1355,10.33136626,10.33136626,1,1,0,0,0,1,0,0,0,0,10442,10442,52.2,52.2
0,0,630.0,630.0,0,0,3.39,3.39,677,677,2,2,132.8,132.8,0.1197,10.59663473,10.59663473,0,0,0,0,0,1,0,0,0,0,4152,4152,62.9,62.9
0,0,4950.0,4950.0,0,0,21.91,21.91,647,647,3,3,281.58,281.58,0.1608,11.43496392,11.43496392,0,0,1,1,0,1,0,0,0,0,13446,13446,94.0,94.0
0,0,4379.958333,4379.958333,0,0,19.63,19.63,657,657,6,6,258.16,258.16,0.145,10.77895629,10.77895629,1,1,0,0,0,0,0,0,0,0,45076,45076,56.8,56.8
0,0,1298.0,1298.0,0,0,18.93,18.93,667,667,5,5,445.45,445.45,0.1418,10.49127422,10.49127422,1,1,0,0,0,1,0,0,0,0,17784,17784,52.0,52.0
0,0,4409.958333,4409.958333,0,0,10.38,10.38,647,647,1,1,171.33,171.33,0.1418,10.66895539,10.66895539,0,0,0,0,0,1,0,0,0,0,9168,9168,89.0,89.0
0,0,816.9583333,816.9583333,0,0,5.14,5.14,677,677,1,1,157.92,157.92,0.1134,10.23995979,10.23995979,0,0,0,0,0,0,1,0,0,0,40,40,3.3,3.3
0,0,3389.958333,3389.958333,0,0,3.8,3.8,657,657,0,0,413.06,413.06,0.145,10.77895629,10.77895629,0,0,0,0,0,1,0,0,0,0,4554,4554,44.6,44.6
0,0,2821.0,2821.0,1,1,9.13,9.13,672,672,4,4,338.1,338.1,0.1324,11.09741002,11.09741002,1,1,0,0,0,0,0,0,1,0,6673,6673,40.9,40.9
0,0,8069.958333,8069.958333,0,0,11.1,11.1,657,657,0,0,272.92,272.92,0.1387,11.28978191,11.28978191,0,0,0,0,1,0,0,0,0,0,9034,9034,64.5,64.5
0,0,1499.958333,1499.958333,0,0,28.15,28.15,697,697,2,2,85.09,85.09,0.1513,10.08580911,10.08580911,0,0,0,0,1,0,0,0,0,0,4708,4708,72.4,72.4
0,0,3180.0,3180.0,0,0,24.29,24.29,657,657,1,1,535.95,535.95,0.1861,11.007419,11.007419,0,0,0,0,0,1,0,0,0,0,28890,28890,72.0,72.0
0,0,2609.958333,2609.958333,0,0,9.76,9.76,652,652,0,0,414.93,414.93,0.1482,10.54534144,10.54534144,0,0,0,0,0,1,0,0,0,0,5628,5628,54.6,54.6
0,0,900.0,900.0,0,0,13.38,13.38,667,667,1,1,176.7,176.7,0.1292,9.903487553,9.903487553,1,1,0,0,0,1,0,0,0,0,3987,3987,97.2,97.2
0,0,1980.0,1980.0,0,0,26.78,26.78,657,657,8,8,182.7,182.7,0.1734,10.69618591,10.69618591,0,0,0,0,1,0,0,0,0,0,12061,12061,89.3,89.3
0,0,4079.958333,4079.958333,0,0,23.04,23.04,687,687,4,4,227.87,227.87,0.1418,10.91508846,10.91508846,0,0,0,0,1,0,0,0,0,0,17568,17568,66.0,66.0
0,0,4620.0,4620.0,0,0,11.65,11.65,647,647,0,0,45.0,45.0,0.1355,11.09741002,11.09741002,1,1,0,0,0,0,0,0,0,0,11518,11518,94.3,94.3
0,0,5640.0,5640.0,1,1,29.7,29.7,727,727,0,0,136.21,136.21,0.1418,10.08580911,10.08580911,0,0,0,0,1,0,0,0,0,0,9862,9862,16.4,16.4
0,0,3810.0,3810.0,0,0,14.52,14.52,657,657,3,3,453.52,453.52,0.1545,10.59663473,10.59663473,0,0,0,0,0,1,0,0,0,0,8545,8545,82.2,82.2
0,0,4529.958333,4529.958333,1,1,19.52,19.52,672,672,4,4,100.97,100.97,0.1292,10.54534144,10.54534144,0,0,0,0,0,1,0,0,0,0,8443,8443,33.2,33.2
0,0,2850.0,2850.0,0,0,9.37,9.37,647,647,1,1,123.06,123.06,0.145,11.40756495,11.40756495,0,0,0,0,0,1,0,0,0,0,20827,20827,74.4,74.4
0,0,3900.0,3900.0,0,0,13.68,13.68,642,642,4,4,74.35,74.35,0.1482,10.46310334,10.46310334,1,1,0,0,0,1,0,0,0,0,4207,4207,79.4,79.4
0,0,5189.958333,5189.958333,0,0,27.41,27.41,677,677,0,0,218.12,218.12,0.1576,10.79939189,10.79939189,0,0,0,0,0,1,0,0,0,0,20582,20582,96.2,96.2
0,0,8459.958333,8459.958333,0,0,24.17,24.17,702,702,4,4,83.77,83.77,0.1261,10.95080655,10.95080655,0,0,1,1,1,0,0,0,0,0,30734,30734,83.6,83.6
0,0,4559.958333,4559.958333,0,0,17.43,17.43,727,727,4,4,188.91,188.91,0.0976,10.59663473,10.59663473,1,1,1,1,0,0,0,1,0,0,33,33,0.1,0.1
0,0,570.0,570.0,0,0,0.29,0.29,727,727,2,2,62.97,62.97,0.0832,10.6454249,10.6454249,0,0,0,0,0,0,0,1,0,0,305,305,8.0,8.0
0,0,990.0,990.0,0,0,20.4,20.4,697,697,3,3,33.73,33.73,0.1134,9.392661929,9.392661929,1,1,0,0,0,0,0,0,0,0,440,440,11.9,11.9
0,0,7530.0,7530.0,0,0,14.78,14.78,667,667,4,4,252.42,252.42,0.1292,12.07254125,12.07254125,0,0,0,0,0,1,0,0,0,0,84355,84355,95.9,95.9
0,0,1291.958333,1291.958333,0,0,3.09,3.09,677,677,0,0,98.26,98.26,0.1103,10.59663473,10.59663473,0,0,0,0,0,0,0,0,0,0,3127,3127,104.2,104.2
0,0,6990.0,6990.0,0,0,10.99,10.99,652,652,3,3,135.84,135.84,0.1355,10.858999,10.858999,1,1,1,1,0,1,0,0,0,0,11587,11587,54.0,54.0
0,0,1500.0,1500.0,2,2,15.44,15.44,647,647,1,1,102.8,102.8,0.1418,9.998797732,9.998797732,1,1,0,0,0,1,0,0,0,0,7872,7872,66.2,66.2
0,0,2490.0,2490.0,0,0,6.24,6.24,657,657,3,3,239.66,239.66,0.1412,11.17043516,11.17043516,0,0,0,0,1,0,0,0,0,0,8558,8558,80.7,80.7
0,0,5279.958333,5279.958333,0,0,7.86,7.86,647,647,1,1,306.7,306.7,0.1538,10.4487146,10.4487146,0,0,0,0,0,1,0,0,0,0,7424,7424,73.7,73.7
0,0,2399.958333,2399.958333,0,0,10.18,10.18,742,742,3,3,170.8,170.8,0.0863,10.68051622,10.68051622,0,0,0,0,1,0,0,0,0,0,0,0,17.7,17.7
0,0,3342.0,3342.0,0,0,18.27,18.27,652,652,3,3,41.64,41.64,0.1507,10.59182318,10.59182318,0,0,0,0,0,1,0,0,0,0,9408,9408,93.1,93.1
0,0,3690.0,3690.0,0,0,17.67,17.67,657,657,1,1,257.91,257.91,0.1443,10.818177,10.818177,0,0,1,1,1,0,0,0,0,0,10221,10221,70.0,70.0
0,0,2280.0,2280.0,1,1,8.21,8.21,697,697,6,6,199.17,199.17,0.1254,10.71441777,10.71441777,0,0,0,0,1,0,0,0,0,0,397,397,3.1,3.1
0,0,4500.0,4500.0,1,1,29.74,29.74,662,662,0,0,107.85,107.85,0.1759,10.75907241,10.75907241,0,0,0,0,0,0,1,0,0,0,2663,2663,20.3,20.3
0,0,6511.958333,6511.958333,0,0,14.8,14.8,672,672,4,4,221.12,221.12,0.1367,11.91839057,11.91839057,1,1,0,0,1,0,0,0,0,0,88223,88223,89.4,89.4
0,0,5130.0,5130.0,0,0,17.54,17.54,732,732,4,4,262.45,262.45,0.1114,12.61153775,12.61153775,0,0,0,0,1,0,0,0,0,0,255001,255001,91.8,91.8
0,0,2220.041667,2220.041667,0,0,11.74,11.74,707,707,7,7,869.7,869.7,0.1525,11.7905572,11.7905572,0,0,0,0,0,0,0,0,0,1,20794,20794,57.1,57.1
0,0,5610.041667,5610.041667,1,1,12.99,12.99,672,672,6,6,901.06,901.06,0.1778,11.28978191,11.28978191,0,0,0,0,0,1,0,0,0,0,35251,35251,83.5,83.5
0,0,2280.041667,2280.041667,0,0,14.4,14.4,707,707,6,6,268.48,268.48,0.1272,10.51867319,10.51867319,0,0,0,0,0,0,0,0,0,0,2479,2479,45.1,45.1
0,0,8310.0,8310.0,0,0,10.06,10.06,712,712,4,4,665.15,665.15,0.1209,12.57764999,12.57764999,0,0,0,0,0,0,0,1,0,0,211463,211463,0.0,0.0
0,0,1830.0,1830.0,0,0,18.5,18.5,677,677,4,4,268.48,268.48,0.1272,10.77895629,10.77895629,1,1,0,0,1,0,0,0,0,0,7368,7368,82.8,82.8
0,0,10410.04167,10410.04167,0,0,6.83,6.83,707,707,8,8,559.13,559.13,0.1557,10.6454249,10.6454249,0,0,0,0,0,0,1,0,0,0,8044,8044,30.7,30.7
0,0,6122.041667,6122.041667,5,5,14.91,14.91,667,667,5,5,277.53,277.53,0.1505,10.89858946,10.89858946,0,0,0,0,0,0,0,0,0,0,26814,26814,57.7,57.7
0,0,6660.041667,6660.041667,0,0,23.9,23.9,777,777,2,2,282.03,282.03,0.08,11.51292546,11.51292546,0,0,0,0,1,0,0,0,0,0,212878,212878,5.8,5.8
0,0,1110.0,1110.0,0,0,9.9,9.9,697,697,4,4,169.62,169.62,0.1347,9.392661929,9.392661929,1,1,0,0,0,1,0,0,0,0,2905,2905,25.5,25.5
0,0,9600.041667,9600.041667,0,0,22.42,22.42,687,687,5,5,518.06,518.06,0.1474,11.25803322,11.25803322,0,0,0,0,0,1,0,0,0,0,2009,2009,19.9,19.9
